"","25","sig25","50","sig50","75","sig75"
"cc8090_5",-0.026743569914588,"*",0.0230159367551702,"*",0.0764607071313523,"***"
"cc9000_5",-0.0237026910028691,"**",0.0115621861512682,"",0.0638683378456056,"***"
"cc0010_5",0.0214804847105927,"*",0.0943676048374083,"***",0.202115729979282,"***"
"lnpden8090",0.0535346926704593,"***",-0.0205943365789476,"***",-0.10955658018117,"***"
"lnpden9000",0.0952733288457662,"***",0.0451229043751735,"***",-0.00949833192543912,""
"lnpden0010",0.0365765414756279,"***",-0.000567341540027612,"",-0.0361201695330033,"***"
"One_Transit8090",0.00391167195990703,"",0.0016634834807846,"",0.0137534871808595,"**"
"One_Transit9000",-0.00047178453298606,"",0.000717391233392192,"",0.00147904468911413,""
"One_Transit0010",0.000666816040556471,"",0.00300463411627008,"*",0.0141700803438013,"***"
